chunk_id,content
10,"vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a
ok, então, por isso, o projeto que eu vou usar PVC pipes, eu vou fazer isso que você pute a caracto size aqui, então, vamos usar o leader, então, vamos voltar a voltar a leader aqui
e vamos clicar aqui, vamos fazer aqui, e dragar o nowo, e se você nota, quando você movei a volt"
11,"qui
e vamos clicar aqui, vamos fazer aqui, e dragar o nowo, e se você nota, quando você movei a volta, você vai ter o arro,
se você pute a volta, você não vai ter o arro, e você always quer ter o arro, então, pôr o arro, então,
então, que você pode ver o arro, e clicar, e você vai ter uma vez que você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e
e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você"
12,"você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um
arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um"
13,"um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você
e se você não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não q"
14,"uer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não qu"
15,"er, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer"
16,", não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer,"
17,"não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer,"
18,"não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, n"
19,"ão quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não"
20,"o quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não"
21,"quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não q"
22,"uer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não qu"
23,"er, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não que"
24,"r, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer,"
25,"não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer,"
26,"não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, n"
27,"ão quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, nã"
28,"o quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer, não quer
Então, vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez qu"
29,"z que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez
que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos faze"
30,"fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que
e se você clica em cima você pode ver a primeira vez que você está muito importante porque quando vamos fazer uma vez que podemos também ver que você tem que ver se você está aqui como você está aqui
e você vai fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos faz"
31,"fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez
uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer uma vez que vamos fazer u"
