chunk_id,content
18,r uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente va
19,"z que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter
uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter um"
20,gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez qu
21,"i ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a
uma vez que a gente vai ter uma vez que a gente vai ter uma"
22,"a vez que a gente vai ter uma vez que a
uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que"
23,ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente
24,"vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a gente vai ter uma vez que a
ok, então, por isso, o projeto que eu vou usar PVC pipes, eu vou fazer isso que você pute a caracto size aqui, então, vamos usar o leader, então, vamos voltar a voltar a leader aqui
e vamos clicar aqui, vamos fazer aqui, e dragar o nowo, e se você nota, quando você movei a volta, você vai ter o arro,
se você pute a volta, você não vai ter o arro, e você always quer ter o arro"
25,"a, você vai ter o arro,
se você pute a volta, você não vai ter o arro, e você always quer ter o arro, então, pôr o arro, então,
então, que você pode ver o arro, e clicar, e você vai ter uma vez que você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter u"
26,"er um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e
e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você"
27,"você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro"
28,"arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um
arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter"
29,"ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você vai ter um arro, e você"
