chunk_id,content
12,"ll
three uh constructs being displayed here
so if i should click on fixtures you can
see the fixtures being highlighted
there if i click on foundation you can
see that the foundation is being
highlighted there
and also the ground floor and we could
add more
and more all right later on we will be
adding
the property boundary or the site plan
to this view as well all right so go
around
and play with it let's take a a nicer
look at it and see what we have
so you can see that the foundation has
been"
13,"it let's take a a nicer
look at it and see what we have
so you can see that the foundation has
been added the fixtures are inside
everything is where it is supposed to be
all right so i'm going to leave that
right there and i'm going to hit the
save button
so we have our 3d view and
now we're going to go ahead and create
our other views
so the next view that we're going to
create underneath the architectural
um folder is another general one
and we're gonna call this one uh site
plan i'm gonna h"
14,"rchitectural
um folder is another general one
and we're gonna call this one uh site
plan i'm gonna hit next and of course we
only want to see the ground
floor inside of this one and we do not
want to see
fixtures so i'm gonna uncheck that and
i'm gonna say finish
so i'm gonna just go ahead and create
all the views and then in
in the next video we will start to
detail each view
one by one so again we're gonna go ahead
and create a new drawing general
we're gonna call this one floor
plan next we o"
15,"we're gonna go ahead
and create a new drawing general
we're gonna call this one floor
plan next we only want to see the ground
floor
next we want to see both fixtures and
the ground floor
so finish we have that view being
created and you just keep going
create all the views that you want to
see so let's do foundation
foundation plan now of course this time
we do not want to see the ground floor
we only want to see
the foundation all right so we go ahead
now we select that we hit next
this is the"
16,"only want to see
the foundation all right so we go ahead
now we select that we hit next
this is the only construct for
foundation we'll go ahead and we select
and we'll say next
that has been created and of course
we're going to
keep going um this time
we need a roof framing
plan and we're going to hit next of
course guys you can add a description if
you want i'm
going to hit next we only want to see
the ground floor
next do we want to see fixtures no
finish
that's a real framing plan we're goi"
17,"see
the ground floor
next do we want to see fixtures no
finish
that's a real framing plan we're going
to create a new drawing
and we're going to call this drainage
and
electrical all right so usually we do
drainage and electrical on one drawing
in jamaica except if it is a very big
house
or a large building we just throw it all
on one drawing because especially for
something this small it's
it's not going to be significant so
we're going to hit next
and of course we want to see the ground
floor"
18,"not going to be significant so
we're going to hit next
and of course we want to see the ground
floor here we're going to hit
next we want to see both fixtures and
ground floor
and so that's about all the plans and uh
views that we want underneath our
architectural folder
so that's that i'm gonna now create some
sectional views
in order to create a section of views
i'm going to actually open up my floor
plan
all right so the floor plan is where i
want to see
the arrows and everything so in the
fl"
19,"floor
plan
all right so the floor plan is where i
want to see
the arrows and everything so in the
floor plan here i want to have the
elevation
arrows pointing in towards the building
and i also want to have the sectional
cutting planes showing on this drawing
so that is why we open up this drawing
here to create
our sectional views so i'm gonna
minimize that and the first thing you
want to do
is to change your scale to quarter inch
and quarter inch is the same as 1 in 50
if you're doing
millimet"
20,"o change your scale to quarter inch
and quarter inch is the same as 1 in 50
if you're doing
millimeters so you want to make sure
that you change the scale
because now we are going to be adding
annotative
objects if you don't know what i'm
talking about i have
a video that explains this very well so
go ahead and
watch that video so when you're adding
annotation objects you want to make sure
that you set your scale
so that they will appear at the correct
size all right you don't want it to be
too"
21,"u set your scale
so that they will appear at the correct
size all right you don't want it to be
too big and you don't want it to be too
small
we want it to be perfect all right after
we've done that what we're going to do
is to go ahead and go over to our
annotate
tab and we're going to go across to
callouts
all right so underneath here we see
something called elevations
all right so we're going to select our
elevation drop down and you can see that
we have
various types of elevation here
all ri"
22,"o select our
elevation drop down and you can see that
we have
various types of elevation here
all right you have the interior ones and
we also have the
exterior one and we also have the single
elevation ones all right most times are
for some persons if you're not seeing
the
four arrow one you would have to use the
single
one but with the four arrow one it makes
life very easy so what you do is you
click on it like that
and then we would know just draw a box
around
this building and you want to k"
23,"click on it like that
and then we would know just draw a box
around
this building and you want to kind of
make it look a lit at least a little bit
equal on all sides
so that all the arrows can be somewhat
the same distance away from the building
so
someone look like that and we're gonna
click and so we have this little box
popping up now and we need to do
something here
so we can rename our elevations instead
of calling them
north south east and west for north it
would be the back
because that"
24,"tions instead
of calling them
north south east and west for north it
would be the back
because that would be on this side for
the east
would be the right south would be
front elevation and west would be the
left
elevation all right the next thing we
want to do is to change the scale to
one in quarter because we want these
elevations to be on
this scale the same thing as one in 50.
the same thing that we chose for this
drawing
all right so then now we have the option
to say
do we want to add thes"
25,"hat we chose for this
drawing
all right so then now we have the option
to say
do we want to add these to a new drawing
or in an existing drawing or
in this current drawing that we are now
in
we're going to be placing these
elevations in a new
drawing so go ahead and click on new
drawing
and we're going to name this drawing
elevations
and then we're going to change the
category which is a folder and we want
this to fall
in the in this folder here that we
created earlier
all right so just like tha"
26,"d we want
this to fall
in the in this folder here that we
created earlier
all right so just like that we're going
to hit next and we want to include
both levels next and we want to see
everything all right all our constructs
finish after you hit finish we need to
place
the drawing somewhere do you want to
place it
on this side of the building below the
building over on that side i'm going to
be
placing it somewhere here so let's click
our first point
and then we need to decide how far apart
we w"
27,"acing it somewhere here so let's click
our first point
and then we need to decide how far apart
we want each elevation to be
from each other because you know you
have to space the mode so that you have
enough space to add your dimensions your
labels and all of that
so you need to draw a space it's not you
don't need to
specify just you know determine or
judge or guess as a space
so i'm gonna just probably use that
amount of space
and as you can see it is being generated
now you're not going to s"
28,"probably use that
amount of space
and as you can see it is being generated
now you're not going to see it in this
drawing
because it was created in a new drawing
underneath our
sections folder so if i click this drop
down
we see our new drawing and if i click
this drop down
we see our elevation views before i get
into these
i want to show you know that we now have
our arrows
here and this will appear on our floor
plan
view when we drop it on the sheet that
is why we
do it in this drawing all rig"
29,"ear on our floor
plan
view when we drop it on the sheet that
is why we
do it in this drawing all right so what
i'm going to do now is to open up the
elevation drawing so you can see
what the elevation looks like so here we
are we have the back
we have the right the left and
where's the front oh this will be
different
and it looks um crowdy we did with the
blocks and all of that but
no worry we're gonna fix that and also
we are seeing the foundation
which we should not be seeing but don't
worry w"
